G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,from_cache,epsilon,agent,trial_id,infection_count,infections_step
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.9,DegGreedy_private,7,36099,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 569, 751, 980, 1321, 1748, 2284, 2847, 3412, 3747, 3831, 3531, 2963, 2462, 1650, 1213, 750, 473, 269, 132, 63, 15, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.9,DegGreedy_private,8,36267,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 518, 620, 766, 981, 1334, 1754, 2257, 2797, 3374, 3722, 3692, 3554, 3022, 2377, 1807, 1249, 771, 526, 294, 147, 73, 16, 5, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.9,DegGreedy_private,6,36453,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 549, 745, 1011, 1352, 1774, 2324, 2887, 3397, 3779, 3850, 3626, 3086, 2433, 1680, 1202, 734, 467, 249, 135, 54, 21, 5, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.9,DegGreedy_private,9,36123,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 572, 754, 1005, 1307, 1815, 2285, 2844, 3356, 3749, 3716, 3498, 2993, 2324, 1721, 1201, 807, 479, 318, 179, 72, 28, 6, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,0,35885,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 549, 760, 966, 1344, 1759, 2275, 2837, 3356, 3664, 3657, 3387, 2908, 2372, 1856, 1214, 806, 532, 311, 155, 70, 28, 9, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,3,36350,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 540, 726, 945, 1266, 1629, 2197, 2760, 3198, 3578, 3786, 3639, 3194, 2589, 1884, 1330, 856, 566, 305, 181, 68, 34, 5, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,1,36353,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 598, 741, 987, 1359, 1759, 2386, 2946, 3558, 3888, 3865, 3627, 2995, 2240, 1627, 1064, 708, 442, 265, 129, 52, 26, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,2,36303,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 557, 720, 909, 1251, 1540, 2031, 2632, 3248, 3633, 3821, 3605, 3190, 2582, 1910, 1343, 952, 540, 365, 209, 111, 50, 18, 4, 3, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,5,36364,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 548, 691, 957, 1282, 1792, 2325, 2855, 3353, 3722, 3759, 3530, 3106, 2474, 1773, 1224, 757, 548, 275, 184, 71, 33, 11, 6, 1, 3, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,0,35834,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 582, 698, 899, 1135, 1587, 2049, 2589, 3125, 3547, 3770, 3584, 3208, 2590, 1980, 1370, 908, 560, 342, 168, 58, 22, 3, 0, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,8,36096,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 579, 712, 826, 1063, 1447, 1874, 2426, 2928, 3468, 3726, 3693, 3282, 2675, 2103, 1552, 1115, 718, 402, 236, 102, 47, 18, 9, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,4,36525,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 559, 728, 1022, 1238, 1633, 2223, 2791, 3344, 3761, 3821, 3632, 3166, 2440, 1840, 1271, 861, 535, 304, 167, 76, 23, 9, 6, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,9,35933,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 534, 710, 919, 1215, 1626, 2032, 2662, 3098, 3645, 3752, 3595, 3147, 2520, 1936, 1304, 919, 525, 353, 197, 93, 43, 16, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,6,35889,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 441, 532, 655, 855, 1138, 1496, 1953, 2494, 3031, 3523, 3761, 3658, 3284, 2681, 2008, 1447, 948, 585, 350, 233, 106, 57, 18, 15, 8, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,Degree_total_noisy,7,35667,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 541, 706, 866, 1034, 1336, 1816, 2334, 2870, 3249, 3674, 3624, 3344, 2784, 2203, 1596, 1062, 673, 446, 214, 117, 47, 25, 9, 13, 5, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,3,36235,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 566, 764, 965, 1349, 1765, 2319, 2862, 3373, 3793, 3822, 3505, 3006, 2386, 1716, 1187, 747, 505, 263, 131, 69, 26, 7, 4, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,1,36138,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 530, 542, 783, 1115, 1510, 1940, 2518, 3046, 3545, 3778, 3696, 3401, 2855, 2176, 1563, 1010, 690, 400, 219, 140, 44, 18, 6, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,5,36337,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 556, 777, 1026, 1365, 1839, 2455, 3040, 3558, 3912, 3848, 3542, 2908, 2224, 1593, 1056, 681, 420, 247, 131, 36, 13, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,2,36093,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 567, 735, 1017, 1331, 1774, 2262, 2872, 3421, 3751, 3946, 3516, 2963, 2299, 1691, 1145, 753, 470, 266, 140, 61, 15, 7, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,4,36089,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 520, 639, 806, 1091, 1430, 1914, 2477, 3032, 3581, 3792, 3715, 3397, 2744, 2062, 1490, 936, 626, 402, 200, 94, 25, 12, 4, 3, 2, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,6,36036,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 575, 789, 982, 1339, 1820, 2456, 3034, 3710, 3901, 3819, 3485, 2875, 2088, 1542, 1054, 629, 416, 235, 105, 61, 18, 9, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,7,36432,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 587, 761, 1003, 1386, 1873, 2387, 2915, 3515, 3883, 3906, 3614, 3026, 2283, 1690, 1073, 674, 384, 222, 115, 33, 9, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,9,35856,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 568, 745, 934, 1379, 1746, 2303, 2881, 3487, 3832, 3818, 3455, 2912, 2207, 1634, 1120, 711, 444, 279, 168, 85, 29, 20, 7, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.0,DegGreedy_private,8,35769,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 546, 745, 958, 1348, 1692, 2226, 2653, 3231, 3462, 3526, 3498, 2964, 2458, 1808, 1312, 911, 589, 379, 210, 101, 45, 16, 4, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,1,36098,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 537, 684, 908, 1263, 1676, 2173, 2722, 3323, 3769, 3848, 3625, 3165, 2402, 1802, 1259, 801, 528, 282, 158, 74, 26, 8, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,2,35763,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 507, 707, 875, 1147, 1480, 1891, 2345, 2824, 3253, 3476, 3381, 3210, 2743, 2215, 1606, 1145, 762, 506, 298, 168, 83, 36, 10, 7, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,3,35821,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 505, 546, 704, 972, 1278, 1769, 2269, 2876, 3351, 3822, 3776, 3471, 3029, 2315, 1682, 1175, 747, 454, 267, 121, 48, 18, 13, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,0,36403,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 585, 743, 1010, 1354, 1755, 2226, 2779, 3288, 3631, 3761, 3571, 3055, 2489, 1812, 1237, 822, 579, 321, 155, 84, 32, 9, 2, 7, 0, 1, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,4,36533,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 576, 713, 926, 1284, 1665, 2175, 2772, 3282, 3796, 4064, 3770, 3284, 2537, 1771, 1148, 757, 462, 248, 139, 50, 20, 5, 4, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,7,36055,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 518, 684, 982, 1295, 1737, 2317, 2757, 3362, 3804, 3738, 3445, 2867, 2453, 1815, 1244, 795, 520, 295, 161, 96, 41, 9, 7, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,6,35683,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 563, 712, 967, 1351, 1712, 2285, 2774, 3215, 3571, 3720, 3571, 2984, 2391, 1703, 1234, 807, 473, 278, 141, 69, 34, 15, 10, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,8,36051,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 553, 672, 934, 1195, 1662, 2063, 2579, 3087, 3438, 3734, 3593, 3181, 2625, 2009, 1419, 956, 591, 344, 175, 98, 39, 10, 8, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,1,36081,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 442, 532, 704, 901, 1217, 1632, 2119, 2639, 3195, 3652, 3889, 3622, 3204, 2509, 1930, 1321, 832, 568, 294, 164, 73, 20, 4, 5, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,0,36056,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 531, 703, 868, 1200, 1523, 2004, 2672, 3242, 3593, 3835, 3556, 3223, 2588, 1898, 1381, 925, 533, 339, 177, 90, 43, 25, 11, 3, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,9,36393,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 570, 751, 1003, 1341, 1843, 2441, 2986, 3503, 3857, 3991, 3556, 2987, 2198, 1624, 1119, 706, 409, 232, 133, 55, 18, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,2,35804,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 539, 671, 910, 1221, 1630, 2168, 2683, 3189, 3654, 3844, 3582, 3150, 2439, 1834, 1279, 784, 549, 320, 183, 79, 17, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,4,36296,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 557, 709, 915, 1220, 1582, 2092, 2581, 3136, 3534, 3695, 3608, 3138, 2662, 1994, 1497, 939, 598, 367, 216, 106, 36, 17, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,Degree_total_noisy,5,36390,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 598, 728, 934, 1259, 1731, 2217, 2814, 3268, 3630, 3814, 3519, 3253, 2550, 1839, 1254, 830, 480, 274, 185, 80, 24, 10, 5, 0, 1, 0, 1, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,3,35807,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 575, 719, 884, 1173, 1544, 1900, 2577, 3007, 3503, 3596, 3467, 3128, 2595, 2088, 1512, 986, 646, 397, 233, 120, 34, 9, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,5,35951,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 584, 759, 950, 1294, 1685, 2215, 2826, 3265, 3718, 3792, 3497, 3048, 2440, 1775, 1160, 812, 475, 294, 162, 67, 28, 11, 6, 8, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,8,35981,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 554, 725, 904, 1291, 1746, 2261, 2805, 3332, 3663, 3874, 3577, 3083, 2423, 1710, 1185, 737, 498, 274, 151, 68, 25, 10, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,7,36246,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 595, 793, 1015, 1330, 1771, 2382, 2837, 3348, 3740, 3920, 3584, 3045, 2289, 1666, 1091, 777, 433, 281, 126, 68, 27, 7, 6, 4, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,6,36197,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 599, 751, 1027, 1401, 1891, 2333, 2939, 3402, 3733, 3676, 3463, 2905, 2252, 1757, 1169, 798, 460, 279, 156, 64, 31, 12, 7, 2, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,0,35935,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 531, 694, 871, 1169, 1578, 2069, 2534, 3112, 3434, 3705, 3632, 3275, 2595, 1913, 1364, 940, 607, 393, 221, 144, 44, 17, 2, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.1,DegGreedy_private,9,36153,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 442, 545, 682, 858, 1161, 1533, 2072, 2562, 3039, 3518, 3785, 3660, 3179, 2697, 2060, 1437, 935, 607, 355, 202, 122, 59, 18, 11, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,1,36146,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 535, 705, 951, 1265, 1657, 2264, 2708, 3364, 3776, 3974, 3612, 3092, 2407, 1775, 1223, 809, 447, 270, 149, 67, 10, 4, 0, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,3,36236,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 586, 772, 1063, 1366, 1837, 2274, 2862, 3410, 3833, 3798, 3596, 2960, 2347, 1688, 1113, 717, 425, 280, 125, 46, 26, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,2,35942,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 534, 679, 872, 1184, 1515, 1982, 2461, 3056, 3435, 3756, 3617, 3186, 2680, 2042, 1408, 1019, 647, 403, 223, 94, 44, 17, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,5,35790,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 557, 695, 957, 1214, 1554, 2014, 2545, 2958, 3402, 3581, 3422, 3151, 2591, 2068, 1452, 1022, 676, 399, 266, 116, 60, 14, 7, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,4,35751,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 541, 714, 905, 1279, 1673, 2228, 2725, 3223, 3532, 3718, 3468, 3037, 2468, 1796, 1226, 886, 546, 354, 192, 94, 34, 19, 8, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,6,36096,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 597, 739, 1003, 1363, 1798, 2352, 2989, 3438, 3821, 3786, 3567, 3051, 2254, 1625, 1087, 690, 414, 249, 122, 45, 11, 6, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,8,36248,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 548, 732, 1022, 1353, 1756, 2339, 2995, 3586, 3891, 3857, 3486, 2931, 2310, 1696, 1068, 689, 449, 256, 109, 56, 26, 11, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,1,36027,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 450, 488, 708, 882, 1142, 1553, 1967, 2506, 2921, 3483, 3658, 3582, 3296, 2722, 2116, 1479, 999, 667, 407, 211, 100, 55, 17, 5, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,9,35985,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 559, 756, 1021, 1363, 1724, 2290, 2778, 3298, 3693, 3737, 3563, 3063, 2308, 1753, 1145, 794, 489, 309, 156, 59, 25, 10, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,Degree_total_noisy,7,36251,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 592, 755, 1028, 1281, 1741, 2176, 2846, 3368, 3559, 3727, 3496, 3094, 2414, 1822, 1306, 858, 529, 297, 170, 83, 30, 10, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,2,36590,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 561, 790, 1017, 1394, 1790, 2267, 2923, 3494, 3831, 3961, 3593, 3022, 2367, 1696, 1119, 767, 446, 242, 132, 47, 20, 9, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,0,35783,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 550, 674, 872, 1166, 1513, 1926, 2414, 2924, 3223, 3451, 3479, 3155, 2710, 2194, 1642, 1140, 736, 466, 223, 135, 65, 30, 8, 10, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,3,35803,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 610, 758, 1063, 1417, 1900, 2552, 3049, 3548, 3819, 3685, 3388, 2776, 2166, 1546, 1034, 629, 407, 198, 90, 42, 14, 9, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,4,35922,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 446, 527, 650, 896, 1150, 1572, 2010, 2521, 3127, 3478, 3704, 3452, 3114, 2658, 2049, 1500, 987, 629, 422, 219, 102, 63, 23, 5, 4, 2, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,5,36077,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 601, 727, 998, 1348, 1744, 2239, 2779, 3236, 3657, 3735, 3520, 3013, 2396, 1762, 1252, 829, 512, 299, 183, 91, 31, 17, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,8,36196,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 458, 511, 686, 842, 1162, 1570, 1999, 2395, 3029, 3499, 3711, 3615, 3291, 2715, 2084, 1537, 1007, 656, 413, 226, 122, 46, 9, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,9,35791,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 553, 698, 921, 1229, 1585, 2049, 2648, 3181, 3446, 3728, 3496, 3245, 2585, 1989, 1360, 834, 566, 305, 180, 62, 19, 10, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,6,35687,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 567, 680, 946, 1257, 1694, 2151, 2696, 3233, 3695, 3746, 3522, 3047, 2362, 1840, 1249, 841, 544, 305, 150, 63, 20, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.2,DegGreedy_private,7,36614,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 501, 601, 727, 1028, 1325, 1804, 2318, 3039, 3614, 3999, 3922, 3504, 2924, 2241, 1641, 1128, 752, 440, 271, 121, 58, 32, 5, 7, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,0,36184,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 510, 670, 887, 1230, 1642, 2172, 2701, 3171, 3607, 3683, 3552, 3078, 2527, 1894, 1418, 956, 636, 356, 226, 118, 55, 22, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,4,35966,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 554, 698, 870, 1108, 1417, 1938, 2433, 3025, 3431, 3619, 3576, 3252, 2715, 2170, 1497, 1127, 660, 395, 228, 109, 57, 22, 7, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,1,35935,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 442, 553, 699, 981, 1309, 1707, 2266, 2860, 3208, 3645, 3738, 3579, 3140, 2409, 1817, 1178, 772, 452, 294, 160, 72, 22, 12, 6, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,7,35918,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 522, 697, 867, 1251, 1604, 2084, 2630, 3216, 3584, 3809, 3696, 3216, 2583, 1843, 1282, 838, 514, 306, 169, 90, 32, 12, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,6,35925,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 597, 770, 1036, 1389, 1732, 2264, 2863, 3301, 3695, 3727, 3499, 2997, 2377, 1708, 1150, 748, 466, 276, 145, 51, 27, 3, 1, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,5,36376,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 565, 781, 1006, 1442, 1864, 2424, 3077, 3612, 3934, 3784, 3509, 2879, 2248, 1553, 1130, 640, 428, 216, 110, 51, 12, 8, 2, 2, 2, 0, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,8,36531,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 516, 695, 914, 1195, 1608, 2142, 2632, 3192, 3625, 3920, 3672, 3281, 2616, 1941, 1398, 893, 572, 305, 197, 75, 30, 10, 2, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,2,36154,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 465, 540, 685, 925, 1214, 1619, 2107, 2655, 3071, 3547, 3645, 3602, 3196, 2622, 1982, 1388, 934, 586, 396, 197, 115, 40, 10, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,3,36027,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 608, 811, 1138, 1482, 2055, 2582, 3197, 3561, 3908, 3703, 3285, 2737, 2025, 1477, 998, 634, 365, 187, 97, 38, 19, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,Degree_total_noisy,9,36094,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 585, 786, 1042, 1435, 1778, 2322, 2872, 3462, 3677, 3823, 3472, 3033, 2274, 1668, 1152, 719, 457, 237, 133, 56, 19, 6, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,0,36288,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 520, 594, 811, 1075, 1356, 1849, 2328, 2957, 3503, 3819, 3870, 3454, 2971, 2255, 1659, 1139, 694, 426, 241, 98, 42, 11, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,2,36291,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 534, 730, 988, 1276, 1703, 2204, 2840, 3425, 3763, 3918, 3569, 3151, 2394, 1785, 1140, 785, 476, 292, 160, 65, 22, 5, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,1,35545,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 552, 755, 998, 1294, 1744, 2278, 2742, 3373, 3693, 3739, 3477, 2973, 2273, 1623, 1170, 765, 468, 279, 159, 64, 22, 17, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,4,36650,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 598, 782, 1043, 1438, 1875, 2430, 3098, 3520, 3894, 3920, 3602, 2977, 2251, 1614, 1085, 644, 398, 202, 111, 48, 15, 3, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,6,35972,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 545, 746, 982, 1312, 1682, 2195, 2687, 3139, 3505, 3753, 3500, 3050, 2481, 1803, 1372, 950, 550, 338, 172, 90, 29, 13, 5, 4, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,5,36256,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 452, 526, 656, 851, 1139, 1555, 1991, 2650, 3001, 3497, 3685, 3652, 3128, 2758, 2091, 1551, 1018, 652, 390, 230, 115, 41, 11, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,3,36210,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 532, 712, 957, 1226, 1647, 2210, 2758, 3356, 3645, 3724, 3535, 3157, 2491, 1842, 1323, 829, 537, 328, 171, 79, 40, 13, 8, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,7,35924,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 580, 716, 927, 1325, 1764, 2251, 2686, 3162, 3534, 3631, 3586, 3112, 2538, 1830, 1206, 851, 501, 343, 171, 85, 29, 8, 5, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,4.3,DegGreedy_private,8,35770,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 575, 746, 1021, 1421, 1803, 2286, 2879, 3394, 3825, 3795, 3423, 2868, 2240, 1653, 1137, 730, 443, 245, 99, 47, 17, 6, 2, 1, 1, 0]"
