id,milp_obj,expected_obj,I_size,v1_size,v2_size,time
383,161.4351724345352,242.91234376916012,5810,27734,16894,0.07517093300702982
386,290.6296851771149,520.6621100555523,2605,26712,30960,0.05827427298936527
396,65.96438908945446,82.62519405811872,3521,13605,12381,0.029132349009159952
399,0.11668256104143468,0.12304871106036941,21,75,182,0.0003802110004471615
401,0.021166596311693854,0.021166596311693597,4,17,24,0.00022892700508236885
398,73.11665255170989,92.84754046151122,4046,15088,12694,0.034084568003891036
400,26.173603844571854,29.984278545732966,82,1501,13898,0.0034604250104166567
403,0.041542228961418994,0.043504171709047634,9,37,69,0.00023314599820878357
394,249.69839291109844,434.6094513240743,4111,30582,24235,0.0675303579919273
402,52.82654951555682,64.28787789016559,2782,10845,11498,0.025636644000769593
405,0.1036122460163513,0.10421665995187612,20,68,135,0.0003567789972294122
404,0.5204345207452312,0.5360780800063806,57,274,626,0.0007811529940227047
408,0.2985980182114468,0.3080390707447841,49,169,383,0.0005827290005981922
407,33.58356897904992,38.25998970160341,90,1626,16019,0.003723050991538912
409,4.694078008771437,5.032133725553193,325,1421,2839,0.0030497020052280277
410,4.552480239038027,4.767243291363742,339,1384,2684,0.003224343992769718
411,29.79680583798478,34.57969982363033,95,1565,14560,0.003648304002126679
412,0.01597263577566898,0.015972635775668764,4,6,17,0.00020734200370498002
414,0.2685726127428525,0.27578574032701353,48,206,426,0.0006623649969696999
406,254.96424285196852,450.7565069513869,3801,30551,25376,0.0831795500125736
415,75.85699761288055,92.14526146294263,182,3290,25556,0.006988392007770017
419,0.04958704975623749,0.05013100030069728,10,31,75,0.00025381600426044315
420,0.0108697092619145,0.01086970926191455,3,5,11,0.0002004129928536713
417,69.86631616863244,88.00397706043199,3756,14230,12450,0.03035317400644999
421,0.8799588088178074,0.9018560474327828,129,503,1070,0.0013239350082585588
413,220.08419179881048,372.1066105655806,4680,30913,21552,0.06480982700304594
418,195.9937950831831,281.4563649396198,531,8949,38004,0.018345224001677707
422,154.89926032993597,209.42131508479633,380,6388,34313,0.01655159999791067
427,0.0005276042363695079,0.0005276042363695499,1,3,8,0.00017019199731294066
425,18.312877197983674,20.279830657880545,1045,4151,6708,0.009828832000494003
424,185.03062544568627,258.17269880191253,536,8134,37446,0.018250900000566617
429,41.42106182955375,48.94007591277001,96,1946,17566,0.004419868011609651
416,194.23512560080172,311.284853822228,5411,29842,19094,0.06668085099954624
430,2.0440413649832543,2.1698037884487373,14,213,2445,0.001207845998578705
423,302.2348567250636,539.3495984502551,2221,24709,33208,0.052259789998061024
433,0.03829885999490619,0.03857211031047325,6,27,57,0.00027777900686487556
432,32.73686201074592,37.46800855652078,94,1705,16771,0.003831339010503143
428,101.63120515960624,137.28830805290337,5142,20329,13951,0.04563123200205155
426,136.9411370085678,198.3386188736028,5761,25345,15655,0.05614032200537622
436,36.80776056747584,42.697655646234224,1984,7644,9605,0.01750013900164049
434,137.1441105607401,179.36462000227155,340,5681,33474,0.012512506000348367
437,7.112978365445212,7.71402817451726,47,641,7202,0.0015925850020721555
431,296.07756512273926,537.7992434416599,2400,25502,32284,0.05663996700604912
440,71.12001252849015,86.2962261939324,174,3301,25062,0.007106174001819454
442,0.346361423885973,0.3622474974777634,45,153,341,0.0007136969943530858
443,0.001026426571687792,0.001026426571687833,2,2,3,0.00020567099272739142
438,207.47593022708745,309.4982912933597,640,10444,39011,0.02315179399738554
435,294.0850526297431,532.8699620712143,2514,26363,31570,0.7428866679983912
441,125.45842355981912,163.48495491322254,306,5348,32081,0.014718952996190637
444,9.575548003460437,10.243096735800636,599,2531,4574,0.005728370000724681
445,42.730176603953986,50.514320336328545,108,2103,18155,0.004592104989569634
439,277.82661955148205,503.58467320511227,3044,28485,28647,0.062210465999669395
447,17.651053250521265,19.992803693023795,51,1053,11662,0.002427580999210477
448,116.36019738944499,150.19544705155158,288,5128,31290,0.010990245995344594
451,0.07664597740585981,0.07718383579533972,7,41,108,0.00031781199504621327
452,10.827824453066956,11.591896603358245,635,2593,4646,0.006160302000353113
446,287.1855619056693,486.54924552954526,1284,17623,38421,0.03814809100003913
455,0,0,0,0,0,0.00017500198737252504
456,0.11100802395517471,0.11417617176073502,17,77,152,0.0003603350050980225
458,0.0480843990849019,0.04839455461841102,4,28,55,0.0002689070097403601
449,278.1151081086522,498.30464965170114,2977,28199,28921,0.06136776600033045
457,0.005439643828037451,0.00543964382803741,1,2,6,0.0003519320016494021
450,102.89233081235918,139.54655077890536,5248,20234,14012,0.04596650300663896
461,0.03485615994083619,0.03485615994083635,2,9,28,0.00019605299166869372
460,10.58668639081189,11.971684672144407,41,920,8987,0.0019433009874774143
463,0.35699041652414387,0.37105770636478486,48,205,453,0.0007222460117191076
454,293.69689931083326,532.1294604426422,2483,26141,31920,0.05880940401402768
453,259.1653548061958,459.6402601944539,3891,29884,25408,0.06205451500136405
464,0.6954303397080086,0.7211940751087644,81,357,804,0.0009266429988201708
459,261.9241619094612,418.9913321620537,961,14170,40040,0.03132989599544089
467,13.72138858922503,15.782182869351155,62,1090,9709,0.0024697489861864597
466,0.0298708140734372,0.030181327062016927,3,19,60,0.0008028089941944927
468,11.310083834321222,12.895399877593144,49,837,8850,0.001947937998920679
462,290.5530375362597,524.8976538659163,2195,24990,33118,0.05334379900887143
470,0.12680725647514593,0.13169446586194988,21,106,194,0.0010270259954268113
471,39.237232962578084,46.1477715836107,2259,8553,10231,0.020710622004116885
474,0.032730694975444834,0.033348304292522446,11,27,62,0.0002399640070507303
473,40.26785657406584,47.213690996031794,2124,8383,9935,0.018593547007185407
465,256.81521200268736,447.5688494939233,3854,30351,25092,0.06682608700066339
469,294.8464176936122,507.434342087251,1556,20148,37090,0.04439667200495023
475,1.000603810069919,1.0414863324676495,115,577,1199,0.0014396170008694753
476,10.611876226283531,11.426941562296937,656,2687,4973,0.006375151991960593
477,30.018466441542714,34.32769151886649,1623,6495,8733,0.014730121998582035
479,0.8554463940354776,0.9035881852622185,106,523,1105,0.0013201819965615869
478,18.43855788165474,20.247891421952595,968,3997,6355,0.009260328995878808
482,1.052552395041386,1.103292711292049,129,584,1261,0.001450836003641598
483,18.806103583079942,21.246509135628248,58,1112,11562,0.0026091529871337116
480,233.07711645019475,357.04016660178434,751,11757,39682,0.024698388995602727
487,5.441794756445368,6.125961737592084,34,602,6008,0.0014791540015721694
472,208.1827030977571,345.9397490030103,5152,30537,20221,0.06662465000408702
486,34.312497744856856,39.87005587026188,102,1778,16736,0.0039059709961293265
488,0.7768014678661074,0.7920836075419282,115,518,1072,0.0012064229958923534
489,0.06174153278317317,0.0622602761903327,10,59,125,0.0002908850001404062
484,206.10661228971878,296.19057730466847,595,9208,37879,0.020574519992806017
491,2.02742697971729,2.1614876993972496,292,1211,2469,0.06303593299526256
490,21.394091158591415,24.89677809178664,1773,6880,9080,0.4866673750075279
485,283.4084394367716,474.1191231911831,1256,17559,38769,0.036609888993552886
495,0.23206367330277833,0.24010302269853478,21,102,238,0.04946628600009717
481,220.64170603862166,368.58565378630965,4953,31172,21024,0.06936176899762359
497,55.14892393056468,71.04708319343457,190,3494,25703,0.11219905198959168
499,0.4284780379316307,0.45933636313012927,67,281,627,0.0515959270123858
500,11.08086696336581,12.293180220659822,984,3825,6262,0.14186175100621767
503,1.6581244926368812,1.7539218570528299,228,1020,2031,0.060276628006249666
492,231.73390555556333,417.95633200230685,3453,30249,26739,3.1521879460051423
505,0.8686033735359692,0.90706892319009,100,461,955,0.053161089002969675
506,0.11800553663830761,0.12645365602310432,13,58,123,0.04842566899606027
507,0.8385742989403238,0.8585536908637117,105,487,1114,0.05839624199143145
493,205.87175115843124,355.10198270240846,4453,30929,22865,4.08922161400551
509,18.83751980329804,21.652382413067244,1561,6189,8395,0.395370878992253
511,0.10329346095713698,0.10335136207532614,17,70,146,0.04921041999477893
501,230.39077566779991,415.49249410483327,3502,29801,26450,3.029099599007168
512,0.01717410557455075,0.017174105574550902,1,3,6,0.04821045699645765
510,27.564508471380258,32.28906453450408,2117,8166,10082,0.5968854449893115
514,0.15754503922816301,0.1587180424017638,20,74,161,0.0488237149984343
496,121.88379949842924,177.5995648865091,5725,25448,16053,5.670219938998343
494,170.50966406284448,274.77550395032216,5269,29650,19475,6.358202076997259
498,114.21601276924187,163.99158528906216,5774,24681,15510,5.464933515002485
516,0.7558555279771544,0.7873238549394217,110,481,1072,0.05272035200323444
518,0,0,0,0,0,0.04900451899447944
520,0.3709689482165229,0.3904365439636467,40,183,430,0.0510986509907525
517,0.012884031204456763,0.01290660075559158,2,17,26,0.05598432999977376
502,110.9759873486113,157.87576611310556,5651,24167,15622,5.396725145998062
521,10.653651249346753,11.791068283368315,962,3920,6352,0.1409940989979077
504,105.80192111395118,150.38616955631383,5523,23251,15220,5.09006825099641
522,22.23526062601265,25.94525850909067,1816,6854,9201,0.4754015789949335
524,6.03638481914868,6.593031189582781,622,2667,4611,0.09803032400668599
525,1.650441516814051,1.7175010835912983,233,1056,2119,0.05926532900775783
508,111.2157608186936,158.1048239135384,5778,24395,15250,5.608484083000803
527,0.007111080563717284,0.007430001721298374,2,11,19,0.0485749919898808
513,196.55208698228407,325.3606906232112,4657,30690,21793,3.861841027988703
528,0.07918640988873385,0.0806093871095841,7,57,120,0.04841958900215104
526,180.96432791860622,283.79037784674694,730,11651,39436,0.3665838610031642
529,0.470337217267952,0.4872686810512413,76,289,648,0.051697803995921277
531,7.80336591252909,8.668779675792585,755,3137,5385,0.11294149099558126
533,3.875392300891494,4.193354525265633,461,1885,3523,0.08042762900004163
532,78.02022522605617,104.06427257800004,258,4809,30903,0.1348118480091216
534,0.002716734889718659,0.002716734889718686,1,5,13,0.04798298999958206
535,0.0017850895905197751,0.001829837358391262,1,3,9,0.04960241500521079
519,93.08633992828914,130.10086843614215,5491,22514,14430,4.9775019790104125
537,6.6569803214318,7.397601174962,679,2847,5068,0.10516638201079331
530,256.40955596004744,468.3357737455438,2067,24118,33971,1.8193956030008849
515,149.72519006699483,227.69507528599425,5792,28528,17844,6.430348535999656
538,0,0,0,0,0,0.0610853580001276
540,6.922317002219894,7.889170765965188,35,765,8566,0.06037885800469667
541,9.542304455747349,10.856097602244649,44,932,9100,0.06276106199948117
539,33.96782936075737,40.61146884102742,2444,9263,10820,0.7377774109918391
542,17.97084531622798,21.188455575517434,76,1587,14578,0.0729944259946933
543,93.94734278905409,127.63985733050723,316,5524,32867,0.18589364900253713
544,3.9874672421927215,4.270724302809926,493,2077,3837,0.0832280299946433
546,0.04754264752935753,0.05006080872827945,4,25,52,0.04829368200444151
523,137.70339235202397,209.54733804959344,5639,27783,17266,6.071521241989103
547,0.005942050999537457,0.006199435436519574,3,14,20,0.04863562299578916
549,0.5141682471334763,0.5332304624386298,85,353,677,0.056912364991148934
545,54.10397676821253,68.79529602321165,3712,14431,12779,1.5304619620001176
548,201.34026196378645,330.7864435555554,908,13737,39662,0.457292791994405
551,37.982762277805385,47.72138413777108,153,2672,21614,0.09556921100011095
552,1.3956857175832063,1.4742335922116565,210,930,1999,0.059657478996086866
536,91.55266944736637,125.74194649198871,5318,21421,14386,4.83053005200054
554,0.056692126413760105,0.057483080904331185,8,36,59,0.04879517699009739
550,215.6706377933425,366.7459419020115,1098,15810,39132,0.554578785013291
555,1.5066702661113716,1.5885033682629262,220,917,1817,0.05927874299231917
556,5.561048548777003,6.030802142855618,574,2404,4417,0.0896813419967657
557,24.89729115472178,29.76783668756054,105,1949,17203,0.0807593839999754
559,0.018528334253219394,0.018619402796080875,2,10,22,0.04828783799894154
560,0.043641018104224376,0.043641018104224494,1,9,12,0.048579800000879914
553,67.38180421853376,88.27727545001504,4250,16315,13312,1.8868139589903876
558,49.21624782113574,63.500215283335635,180,3400,24897,0.10848538600839674
561,0.02319479814554892,0.023222535329442184,4,13,27,0.048088455994729884
562,1.3605500479048311,1.4447609206159524,201,851,1709,0.05878443899564445
563,0.6118715256061203,0.6297374326680144,68,315,678,0.05171836900990456
565,0.2962824006682978,0.31385862909544315,49,187,387,0.05071898800088093
566,0,0,0,0,0,0.0498023019899847
568,0.006656825635417456,0.006656825635417363,2,6,9,0.047822595995967276
567,0,0,1,0,0,0.049955487993429415
571,0.10129585508976122,0.10243493345250365,10,56,136,0.049948090003454126
572,0,0,0,0,0,0.049834139994345605
573,46.10939308920304,58.399835499107496,162,3059,23621,0.10131447900494095
576,0.9454468676358319,0.9967183887902537,114,543,1199,0.054285446007270366
574,211.99409582909178,352.14105978033365,993,14664,39651,0.5051113109948346
578,0,0,0,0,0,0.048811355998623185
579,0.11210392799220913,0.11223213801423804,20,65,169,0.04905875700933393
575,251.79378436947908,455.4439409725171,1748,21614,36061,1.5368257020018063
580,0,0,0,0,0,0.05916389200137928
570,222.40909375904795,392.14591332626776,4015,30599,24743,3.3873783630115213
583,0.33837549055511523,0.34232727028417287,52,190,414,0.0498491229955107
564,129.99644211263282,194.807619243043,5815,27107,16539,6.079688106998219
581,43.54156891140582,53.93725046194653,3055,11921,11894,1.0895210319868056
585,0.0502033930495118,0.05060730262135793,5,21,56,0.04880994600534905
569,101.81625944093643,141.53928610596984,5647,23201,14731,5.216111527988687
586,0.09695955473429956,0.09928176658547172,17,56,135,0.050404805995640345
588,84.63216497196852,113.57456056274829,263,5102,31559,0.14178292600263376
590,0.1280479457015307,0.1361836328931002,16,74,172,0.048526618993491866
577,200.75266727543345,341.1529363116808,4564,30919,22426,3.7906778280012077
584,63.56683795107842,82.5227203385955,4198,15844,13127,1.845946809000452
591,0.0854320477278761,0.09180385241747202,12,59,104,0.04856906599889044
589,33.45748561634243,40.05565814495099,2519,9403,10642,0.7735272610007087
587,51.61709066872155,65.63887438902749,3720,13947,12237,1.4724565950018587
595,19.328232023452937,22.529420707988095,91,1536,14534,0.07028448200435378
593,33.25241735413656,40.12538735894516,2371,9243,10771,0.7369236929953331
594,19.595145490040125,22.50221478041112,1575,6133,8556,0.4034336810000241
597,0.615865346316752,0.6487516913114345,61,287,655,0.0515478949964745
596,0,0,0,0,0,0.049179637993802316
582,193.19400730552107,318.6435665999645,4747,30444,21666,3.875531754005351
