G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,agent,trial_id,q_age_count,infection_count,infections_step
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.09431807660257399, 0.09459681392675316, 0.096689672801636, 0.16878495170310118, 0.1647485835694051]",36898,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 627, 815, 1121, 1452, 2014, 2537, 3183, 3749, 4158, 4075, 3469, 2857, 2073, 1443, 952, 613, 349, 187, 70, 40, 9, 5, 3, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.09175642727076325, 0.09188700936114305, 0.09560327198364008, 0.170310116929334, 0.16253541076487252]",36970,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 616, 809, 1032, 1424, 1962, 2692, 3428, 4018, 4233, 4078, 3522, 2768, 1952, 1318, 877, 547, 329, 154, 75, 25, 6, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.15249529335514336, 0.15987846937099687, 0.15509969325153375, 0.1520081342145399, 0.15509915014164305]",34184,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 570, 665, 927, 1163, 1520, 1921, 2399, 2935, 3292, 3457, 3227, 2983, 2385, 1907, 1410, 993, 623, 376, 191, 86, 37, 12, 9, 3, 1, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.15490262646214623, 0.15897520118246017, 0.15554703476482618, 0.15912557193695984, 0.16156161473087818]",33913,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 563, 620, 825, 1135, 1468, 1872, 2303, 2700, 3150, 3350, 3292, 2986, 2463, 1974, 1441, 1031, 713, 456, 257, 133, 56, 13, 12, 5, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.15663096817999445, 0.16184923632780424, 0.1554192229038855, 0.15353329944077276, 0.1612960339943343]",34125,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 548, 635, 886, 1109, 1450, 1791, 2269, 2642, 3024, 3333, 3418, 3127, 2712, 2044, 1497, 1026, 701, 412, 239, 112, 40, 13, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.15511866917687725, 0.15659385777631796, 0.1573364008179959, 0.15327910523640062, 0.15970254957507082]",34249,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 567, 699, 884, 1120, 1462, 1857, 2344, 2728, 3193, 3370, 3333, 3053, 2566, 2024, 1449, 1037, 650, 419, 244, 105, 29, 13, 6, 3, 0, 2, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.09437980309249715, 0.095089505665955, 0.09605061349693252, 0.16065073716319267, 0.16855524079320114]",36836,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 676, 839, 1175, 1569, 2121, 2752, 3429, 3882, 4031, 3919, 3383, 2683, 1968, 1353, 849, 531, 292, 173, 67, 34, 11, 6, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.09228110243511002, 0.09279027754967975, 0.09560327198364008, 0.15810879511947126, 0.16288951841359772]",36862,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 612, 853, 1142, 1553, 2057, 2662, 3401, 3925, 4097, 3986, 3458, 2703, 2032, 1412, 873, 490, 309, 108, 57, 19, 3, 1, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.1581741304280732, 0.16242404335687305, 0.16123466257668712, 0.157600406710727, 0.1612960339943343]",33940,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 533, 645, 861, 1110, 1380, 1696, 2069, 2496, 2962, 3209, 3355, 3140, 2747, 2215, 1676, 1128, 724, 454, 242, 138, 53, 20, 5, 2, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.15335946421406746, 0.16086385284940055, 0.15842280163599182, 0.1583629893238434, 0.15536473087818697]",34145,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 571, 737, 880, 1139, 1402, 1839, 2261, 2711, 3187, 3390, 3407, 3136, 2572, 2023, 1525, 975, 646, 350, 182, 91, 26, 6, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.16024196784049874, 0.1610280834291345, 0.16168200408997954, 0.15912557193695984, 0.16023371104815864]",34068,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 534, 723, 826, 1130, 1414, 1748, 2184, 2526, 2888, 3083, 3241, 3046, 2719, 2170, 1623, 1201, 843, 469, 310, 170, 74, 21, 9, 2, 6, 0, 4, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.15453226752260732, 0.1588930858925932, 0.15874233128834356, 0.15429588205388917, 0.15837464589235128]",33639,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 506, 599, 734, 949, 1218, 1591, 2010, 2388, 2852, 3103, 3258, 3167, 2795, 2360, 1799, 1370, 921, 621, 398, 229, 101, 31, 16, 9, 4, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.15888398506218943, 0.1597963540811299, 0.16059560327198363, 0.15709201830198272, 0.1558958923512748]",34009,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 556, 667, 809, 1133, 1446, 1753, 2224, 2672, 3135, 3444, 3346, 3020, 2597, 2003, 1493, 1040, 679, 443, 255, 120, 54, 14, 5, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.16014937810561403, 0.16833634422729513, 0.16225715746421268, 0.15810879511947126, 0.1645715297450425]",33743,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 538, 618, 800, 967, 1268, 1591, 1934, 2360, 2760, 3073, 3272, 3198, 2873, 2307, 1761, 1289, 854, 521, 332, 184, 101, 44, 8, 2, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.09296009382426468, 0.0963212350139596, 0.09496421267893661, 0.16471784443314694, 0.16297804532577903]",36910,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 655, 843, 1116, 1542, 2087, 2607, 3324, 3897, 4153, 3892, 3510, 2760, 2069, 1406, 893, 499, 286, 156, 67, 27, 10, 8, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.09123175210641647, 0.09328296928888159, 0.09515593047034765, 0.16548042704626334, 0.16368626062322947]",36772,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 458, 657, 851, 1228, 1660, 2328, 2990, 3683, 4111, 4216, 3883, 3005, 2535, 1681, 1181, 754, 465, 262, 135, 58, 18, 2, 0, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.09397858090799667, 0.09492527508622105, 0.09598670756646217, 0.16166751398068124, 0.16412889518413598]",36783,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 456, 574, 777, 1075, 1481, 1957, 2599, 3236, 3848, 4021, 3974, 3528, 2856, 2093, 1470, 950, 614, 335, 182, 85, 35, 18, 7, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.08404061603036943, 0.1567580883560519, 0.08633691206543967, 0.1487036095577021, 0.15235481586402266]",36969,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 619, 833, 1110, 1542, 2067, 2715, 3412, 3819, 4079, 3904, 3478, 2755, 2008, 1407, 948, 578, 308, 170, 97, 39, 8, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.08255918027221382, 0.14953194284775825, 0.08608128834355828, 0.14844941535332995, 0.14943342776203966]",37285,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 664, 868, 1216, 1597, 2117, 2848, 3514, 4018, 4153, 3935, 3438, 2704, 1964, 1333, 835, 515, 272, 129, 57, 20, 6, 3, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.08252831702725225, 0.1528165544424372, 0.08633691206543967, 0.14768683274021352, 0.1482825779036827]",37119,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 612, 797, 1169, 1614, 2094, 2884, 3526, 4038, 4286, 4036, 3434, 2618, 1881, 1248, 823, 475, 254, 154, 77, 16, 9, 1, 3, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.08478133390944724, 0.15322713089177203, 0.0870398773006135, 0.1469242501270971, 0.14863668555240794]",36835,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 610, 828, 1018, 1393, 1848, 2503, 3144, 3698, 4022, 4081, 3794, 2907, 2243, 1510, 922, 589, 353, 178, 76, 32, 7, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.08471960741952408, 0.15142059451469864, 0.08493098159509202, 0.15048296898830707, 0.15173512747875353]",36674,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 563, 789, 1049, 1429, 1982, 2655, 3319, 3853, 4062, 4079, 3557, 2844, 2034, 1406, 855, 535, 293, 182, 66, 23, 5, 6, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.08311471868152218, 0.15109213335523075, 0.0870398773006135, 0.14997458057956278, 0.14987606232294617]",37124,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 679, 862, 1150, 1540, 2128, 2819, 3537, 4046, 4265, 3918, 3449, 2676, 1927, 1240, 801, 488, 253, 149, 56, 28, 11, 0, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.143946174500787, 0.2487272130070619, 0.14251022494887525, 0.13573970513472292, 0.13987252124645894]",33640,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 542, 629, 797, 1032, 1298, 1596, 2057, 2452, 2740, 3009, 3103, 2963, 2692, 2318, 1832, 1336, 877, 616, 357, 199, 71, 35, 10, 3, 1, 3, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.14141538841393783, 0.2469206766299885, 0.14372443762781187, 0.1426029486527707, 0.144564447592068]",33353,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 453, 511, 652, 753, 944, 1186, 1409, 1851, 2156, 2614, 3042, 3215, 3143, 2891, 2410, 1887, 1384, 988, 579, 350, 180, 85, 46, 11, 1, 0, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.08302212894663745, 0.15158482509443258, 0.08416411042944785, 0.1456532791052364, 0.14739730878186968]",36891,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 644, 826, 1175, 1573, 2195, 2840, 3632, 4128, 4271, 3996, 3369, 2550, 1803, 1160, 733, 434, 278, 133, 48, 10, 6, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.1390697817968581, 0.24010510757102974, 0.14033742331288343, 0.14285714285714285, 0.13969546742209632]",34452,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 603, 721, 937, 1253, 1552, 2016, 2492, 2962, 3316, 3439, 3296, 2894, 2404, 1864, 1386, 917, 575, 359, 196, 88, 40, 15, 7, 2, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.14366840529613284, 0.2508622105436032, 0.1450025562372188, 0.14209456024402645, 0.1449185552407932]",33622,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 567, 663, 850, 1095, 1307, 1593, 2069, 2438, 2931, 3118, 3197, 3007, 2740, 2190, 1681, 1154, 805, 511, 291, 163, 79, 35, 20, 7, 5, 4, 5, 5, 4, 2, 3, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.08280608623190643, 0.14764329118081787, 0.08512269938650306, 0.1451448906964921, 0.14872521246458922]",36667,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 623, 833, 1149, 1507, 2005, 2681, 3278, 3969, 4136, 3965, 3397, 2785, 2072, 1385, 853, 472, 255, 136, 54, 24, 3, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.141477114903861, 0.245360486122516, 0.1444274028629857, 0.14031520081342144, 0.14562677053824363]",33970,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 440, 535, 626, 793, 1052, 1366, 1696, 2131, 2568, 3025, 3235, 3385, 3116, 2749, 2172, 1622, 1121, 756, 478, 275, 134, 53, 20, 5, 4, 1, 1, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.14249560198759298, 0.24289702742650682, 0.14340490797546013, 0.13573970513472292, 0.14394475920679886]",33411,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 547, 665, 898, 1131, 1448, 1771, 2257, 2633, 3038, 3197, 3208, 2942, 2479, 1979, 1483, 1015, 689, 440, 247, 142, 60, 29, 6, 7, 1, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.14200179006820776, 0.24856298242732797, 0.14199897750511248, 0.13777325876970006, 0.14297096317280453]",33701,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 543, 673, 747, 977, 1224, 1639, 2055, 2455, 2860, 3069, 3177, 3089, 2768, 2257, 1741, 1222, 867, 554, 353, 179, 101, 31, 9, 4, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.14005740563562852, 0.24470356380358022, 0.14276584867075665, 0.13726487036095578, 0.1421742209631728]",33952,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 590, 697, 906, 1153, 1441, 1837, 2309, 2801, 3231, 3417, 3383, 2983, 2511, 1856, 1424, 966, 605, 346, 213, 124, 42, 23, 10, 5, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.08274435974198327, 0.1509279027754968, 0.08467535787321064, 0.1456532791052364, 0.14907932011331446]",36615,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 606, 846, 1165, 1580, 2119, 2731, 3475, 4015, 4226, 4018, 3349, 2609, 1844, 1237, 790, 472, 262, 110, 50, 23, 9, 2, 1, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.1411067559643221, 0.242404335687305, 0.1452581799591002, 0.13345195729537365, 0.14305949008498584]",34124,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 554, 741, 900, 1180, 1446, 1796, 2317, 2735, 3208, 3303, 3364, 3011, 2564, 1942, 1423, 983, 689, 398, 253, 129, 53, 21, 12, 6, 4, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.08255918027221382, 0.15289866973230415, 0.08493098159509202, 0.1481952211489578, 0.14739730878186968]",37121,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 458, 651, 849, 1152, 1591, 2117, 2798, 3482, 4021, 4251, 3982, 3387, 2601, 1935, 1325, 847, 504, 291, 156, 66, 28, 10, 2, 5, 2, 0]"
montgomery,750,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.14116848245424524, 0.2435539497454426, 0.14340490797546013, 0.1362480935434672, 0.14013810198300283]",34008,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 559, 679, 903, 1161, 1393, 1736, 2204, 2606, 3002, 3305, 3291, 3074, 2676, 2129, 1519, 1105, 707, 443, 238, 117, 49, 18, 5, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.13731057683404832, 0.1447692560354738, 0.13957055214723926, 0.23258769700050838, 0.233356940509915]",33476,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 554, 682, 848, 1058, 1355, 1751, 2158, 2542, 2970, 3175, 3259, 3069, 2545, 2118, 1548, 1133, 755, 428, 256, 134, 46, 17, 7, 3, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.14379185827597912, 0.14559040893414354, 0.14640848670756645, 0.2407219115404169, 0.2408817280453258]",33219,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 432, 534, 618, 743, 928, 1112, 1346, 1680, 2072, 2435, 2767, 2996, 3084, 2850, 2507, 1934, 1517, 1108, 754, 543, 302, 188, 92, 40, 15, 7, 4, 0, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.1328662695595815, 0.13729676465757923, 0.13413854805725972, 0.2249618708693442, 0.22769121813031162]",33803,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 529, 635, 791, 959, 1198, 1507, 1913, 2347, 2854, 3171, 3366, 3258, 2942, 2443, 1897, 1322, 874, 570, 323, 176, 71, 39, 6, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.1378352519983951, 0.13754311052718016, 0.141359918200409, 0.23258769700050838, 0.235393059490085]",33899,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 539, 677, 816, 989, 1252, 1655, 2048, 2487, 2976, 3162, 3331, 3160, 2776, 2200, 1663, 1176, 814, 494, 331, 157, 72, 20, 4, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.1372179870991636, 0.14148464444079487, 0.14091257668711657, 0.22979156075241486, 0.23689801699716714]",34068,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 533, 638, 775, 1032, 1319, 1648, 2017, 2494, 3010, 3215, 3383, 3071, 2758, 2252, 1761, 1212, 821, 511, 300, 153, 69, 23, 7, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.13869942285731923, 0.14279848907866644, 0.14231850715746422, 0.23970513472292831, 0.23636685552407932]",33932,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 550, 664, 802, 1053, 1387, 1691, 2203, 2609, 3058, 3300, 3395, 3004, 2617, 2020, 1529, 1123, 769, 499, 308, 149, 68, 28, 7, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.13768093577358723, 0.14312695023813435, 0.1412321063394683, 0.23843416370106763, 0.23672096317280453]",34101,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 573, 678, 805, 1076, 1355, 1693, 2039, 2525, 2972, 3211, 3342, 3126, 2809, 2187, 1711, 1187, 771, 461, 274, 136, 55, 21, 14, 3, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.13613777352550846, 0.1432090655280013, 0.13873977505112475, 0.23284189120488052, 0.2326487252124646]",34050,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 521, 630, 877, 1047, 1400, 1710, 2150, 2648, 3046, 3270, 3294, 3156, 2696, 2171, 1565, 1103, 767, 440, 268, 112, 74, 10, 4, 2, 1, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.14950155859387057, 0.16948595828543275, 0.16960633946830267, 0.16420945602440265, 0.16598796033994334]",34206,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 646, 756, 957, 1174, 1549, 1907, 2366, 2846, 3253, 3468, 3456, 2915, 2498, 1882, 1354, 924, 556, 346, 161, 64, 23, 5, 2, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.13869942285731923, 0.1432911808178683, 0.14455521472392638, 0.23563802745297407, 0.23406515580736545]",33323,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 522, 637, 813, 999, 1240, 1612, 1964, 2401, 2894, 3166, 3172, 3006, 2731, 2200, 1689, 1221, 820, 523, 304, 170, 85, 36, 12, 6, 1, 1, 0]"
montgomery,750,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.13539705564643068, 0.13885695516505173, 0.13535276073619631, 0.2320793085917641, 0.23158640226628896]",34000,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 600, 733, 933, 1286, 1563, 2053, 2577, 3023, 3273, 3291, 3230, 2807, 2369, 1786, 1232, 856, 578, 359, 205, 106, 38, 9, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.1525570198450665, 0.17531614386598784, 0.1790644171779141, 0.16802236908998475, 0.1765226628895184]",34078,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 515, 700, 850, 1051, 1336, 1601, 2012, 2501, 2999, 3162, 3322, 3156, 2729, 2182, 1704, 1228, 842, 495, 297, 169, 84, 31, 19, 10, 10, 1, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.155211258911762, 0.17662998850385941, 0.18149284253578732, 0.16319267920691408, 0.1677584985835694]",34200,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 558, 712, 899, 1103, 1410, 1703, 2172, 2541, 3036, 3240, 3281, 3084, 2727, 2103, 1567, 1135, 756, 515, 280, 163, 73, 27, 4, 1, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.14663127681244406, 0.16767942190835933, 0.17414366053169733, 0.17056431113370615, 0.16828966005665721]",34435,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 585, 722, 920, 1200, 1460, 1869, 2336, 2813, 3297, 3527, 3420, 3113, 2507, 2041, 1383, 910, 578, 328, 191, 78, 31, 10, 4, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.15166198574118084, 0.17088191821317128, 0.17254601226993865, 0.16065073716319267, 0.17395538243626063]",34346,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 534, 622, 827, 992, 1359, 1690, 2147, 2578, 3108, 3287, 3413, 3170, 2726, 2198, 1687, 1151, 775, 506, 293, 136, 62, 19, 7, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.1460757384031357, 0.16603711611101987, 0.17094836400817995, 0.1626842907981698, 0.16448300283286119]",34425,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 539, 727, 853, 1169, 1483, 2068, 2571, 3044, 3392, 3633, 3411, 3037, 2449, 1803, 1283, 830, 509, 296, 138, 69, 15, 4, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.1498101910434863, 0.16767942190835933, 0.17280163599182005, 0.16065073716319267, 0.1674929178470255]",34411,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 551, 690, 872, 1092, 1366, 1764, 2232, 2788, 3212, 3425, 3443, 3215, 2671, 2079, 1518, 1027, 626, 388, 227, 104, 36, 6, 5, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.1510447208419493, 0.1705534570537034, 0.17465490797546013, 0.16548042704626334, 0.17112252124645894]",34046,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 536, 707, 847, 1076, 1344, 1788, 2128, 2625, 2903, 3196, 3242, 3129, 2597, 2252, 1657, 1182, 784, 486, 256, 136, 59, 17, 12, 3, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.14842134502021542, 0.17293480045984563, 0.17401584867075665, 0.15480427046263345, 0.16935198300283286]",34360,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 569, 697, 862, 1092, 1441, 1859, 2324, 2790, 3143, 3290, 3369, 3058, 2608, 2072, 1518, 1124, 673, 399, 227, 98, 44, 20, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.1488225672047159, 0.168664805386763, 0.1723542944785276, 0.15912557193695984, 0.16811260623229463]",34329,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 515, 590, 725, 912, 1159, 1521, 1891, 2286, 2878, 3117, 3360, 3352, 3084, 2593, 1967, 1440, 1006, 592, 396, 188, 82, 35, 18, 4, 3, 2, 3, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.15709391685441806, 0.16111019871900148, 0.1627044989775051, 0.15353329944077276, 0.15686968838526913]",34448,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 568, 657, 861, 1094, 1395, 1814, 2305, 2869, 3343, 3638, 3582, 3216, 2592, 1979, 1410, 887, 567, 322, 144, 72, 29, 7, 3, 1, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.16113700194438443, 0.1662834619806208, 0.16449386503067484, 0.16497203863751905, 0.1674929178470255]",34023,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 450, 534, 632, 827, 1012, 1245, 1533, 1959, 2516, 2916, 3254, 3241, 3153, 2808, 2306, 1702, 1286, 904, 575, 304, 172, 63, 17, 3, 1, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.15823585691799635, 0.16111019871900148, 0.15752811860940696, 0.15810879511947126, 0.16049929178470254]",34360,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 566, 716, 875, 1117, 1426, 1845, 2281, 2826, 3194, 3445, 3368, 3083, 2638, 2099, 1564, 999, 606, 341, 169, 83, 29, 12, 3, 4, 0]"
montgomery,750,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.1614147711490386, 0.16620134669075382, 0.16506901840490798, 0.16217590238942553, 0.16519121813031162]",33913,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 569, 683, 809, 1097, 1442, 1834, 2315, 2700, 3041, 3222, 3261, 3098, 2623, 2062, 1515, 986, 644, 425, 234, 141, 66, 22, 9, 5, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.1228665781920311, 0.21415667597306617, 0.12384969325153375, 0.21148957803762075, 0.21104815864022664]",33879,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 615, 714, 946, 1268, 1622, 2022, 2417, 2807, 3122, 3273, 3228, 2994, 2446, 1907, 1351, 891, 550, 304, 189, 96, 36, 11, 3, 1, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.12218758680287646, 0.20922975858104778, 0.12455265848670756, 0.19801728520589731, 0.20821529745042494]",34392,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 504, 585, 745, 922, 1213, 1630, 2126, 2679, 3278, 3596, 3590, 3249, 2755, 2187, 1663, 1220, 811, 507, 280, 145, 61, 21, 6, 3, 3, 2, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.12329866362149317, 0.21924782394481854, 0.12480828220858896, 0.21962379257752923, 0.21644830028328613]",33529,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 446, 497, 622, 767, 971, 1278, 1644, 2066, 2502, 2922, 3208, 3351, 3160, 2750, 2186, 1696, 1160, 722, 438, 273, 148, 77, 29, 5, 1, 0]"
