id,graph,budget,agent,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
918,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj6.json,0,36668
919,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf11.json,0,23061
920,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf6.json,0,79252
921,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb20.json,0,39749
922,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca28.json,0,16907
923,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc23.json,0,18777
924,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg13.json,0,93229
925,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce31.json,0,51745
926,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co21.json,0,91865
927,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck9.json,0,81818
928,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch31.json,0,23624
929,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co26.json,0,23321
930,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc24.json,0,10488
931,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc21.json,0,22574
932,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn5.json,0,5240
933,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl27.json,0,43221
934,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce18.json,0,10478
935,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp8.json,0,55645
936,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb11.json,0,19262
937,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg25.json,0,52796
938,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch25.json,0,4432
939,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp32.json,0,95257
940,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca12.json,0,64291
941,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg28.json,0,79104
942,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci23.json,0,59399
943,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co6.json,0,79714
944,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc37.json,0,50428
945,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co10.json,0,87731
946,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd18.json,0,302
947,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg30.json,0,82558
948,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co18.json,0,55
949,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch6.json,0,8717
950,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp17.json,0,28699
951,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc8.json,0,73686
952,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd23.json,0,67661
953,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch9.json,0,44247
954,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc11.json,0,16748
955,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca11.json,0,4621
956,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck15.json,0,15034
957,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci20.json,0,5126
958,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc6.json,0,5122
959,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm7.json,0,18030
960,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl16.json,0,82838
961,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd20.json,0,84717
962,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm19.json,0,55658
963,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd13.json,0,38638
